Date,OrderID,Category,Item,Quantity,Price,PaymentMethod,Total
2026-03-28,ORD-01183,Pizza,Pepperoni,2,16.99,Card,33.98
2026-03-28,ORD-01183,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-28,ORD-01184,Drinks,Coke,1,2.99,Card,2.99
2026-03-28,ORD-01185,Desserts,Cheesecake,1,7.99,Cash,7.99
2026-03-28,ORD-01185,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-03-28,ORD-01185,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-03-28,ORD-01185,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-28,ORD-01186,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-28,ORD-01186,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-28,ORD-01187,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-03-28,ORD-01188,Drinks,Sprite,1,2.99,Card,2.99
2026-03-28,ORD-01188,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-28,ORD-01189,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-28,ORD-01190,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-28,ORD-01190,Sides,Caesar Salad,1,8.99,Card,8.99
2026-03-28,ORD-01191,Sides,Caesar Salad,1,8.99,Cash,8.99
2026-03-28,ORD-01191,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-03-28,ORD-01192,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-03-28,ORD-01193,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-28,ORD-01193,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-03-28,ORD-01193,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-03-28,ORD-01193,Drinks,Coke,1,2.99,Debit,2.99
2026-03-28,ORD-01194,Drinks,Water,1,1.99,Card,1.99
2026-03-28,ORD-01195,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-28,ORD-01196,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-28,ORD-01196,Pizza,Margherita,2,14.99,Cash,29.98
2026-03-28,ORD-01196,Drinks,Water,1,1.99,Cash,1.99
2026-03-28,ORD-01197,Drinks,Sprite,1,2.99,Cash,2.99
2026-03-28,ORD-01197,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-03-28,ORD-01197,Sides,Caesar Salad,1,8.99,Cash,8.99
2026-03-28,ORD-01198,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-28,ORD-01199,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-28,ORD-01200,Drinks,Coffee,1,3.49,Debit,3.49
2026-03-28,ORD-01200,Desserts,Ice Cream,1,5.99,Debit,5.99
2026-03-28,ORD-01200,Drinks,Coke,1,2.99,Debit,2.99
2026-03-28,ORD-01201,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-28,ORD-01201,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-28,ORD-01201,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-28,ORD-01202,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-28,ORD-01202,Pizza,Margherita,1,14.99,Card,14.99
2026-03-28,ORD-01203,Sides,Caesar Salad,1,8.99,Card,8.99
2026-03-29,ORD-01204,Drinks,Sprite,1,2.99,Card,2.99
2026-03-29,ORD-01204,Drinks,Water,1,1.99,Card,1.99
2026-03-29,ORD-01205,Drinks,Water,1,1.99,Card,1.99
2026-03-29,ORD-01205,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01206,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-29,ORD-01207,Pizza,Hawaiian,2,17.99,Card,35.98
2026-03-29,ORD-01208,Drinks,Coke,1,2.99,Card,2.99
2026-03-29,ORD-01208,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-29,ORD-01209,Desserts,Tiramisu,1,7.99,Cash,7.99
2026-03-29,ORD-01209,Drinks,Sprite,1,2.99,Cash,2.99
2026-03-29,ORD-01210,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-03-29,ORD-01210,Drinks,Coffee,1,3.49,Debit,3.49
2026-03-29,ORD-01211,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01211,Drinks,Coke,1,2.99,Card,2.99
2026-03-29,ORD-01211,Drinks,Water,1,1.99,Card,1.99
2026-03-29,ORD-01212,Pizza,Hawaiian,2,17.99,Debit,35.98
2026-03-29,ORD-01212,Drinks,Water,1,1.99,Debit,1.99
2026-03-29,ORD-01213,Pizza,Hawaiian,2,17.99,Debit,35.98
2026-03-29,ORD-01214,Drinks,Coke,1,2.99,Debit,2.99
2026-03-29,ORD-01214,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-03-29,ORD-01215,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-29,ORD-01215,Desserts,Tiramisu,1,7.99,Card,7.99
2026-03-29,ORD-01216,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-29,ORD-01216,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-29,ORD-01217,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01218,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-29,ORD-01218,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-29,ORD-01219,Pizza,Margherita,1,14.99,Card,14.99
2026-03-29,ORD-01220,Drinks,Coke,1,2.99,Card,2.99
2026-03-29,ORD-01220,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01221,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-03-29,ORD-01221,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-03-29,ORD-01221,Pizza,Margherita,1,14.99,Debit,14.99
2026-03-29,ORD-01222,Desserts,Ice Cream,1,5.99,Cash,5.99
2026-03-29,ORD-01222,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-03-29,ORD-01223,Pizza,Margherita,1,14.99,Cash,14.99
2026-03-29,ORD-01223,Drinks,Coffee,1,3.49,Cash,3.49
2026-03-29,ORD-01224,Sides,Garlic Bread,1,6.99,Card,6.99
2026-03-29,ORD-01224,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-29,ORD-01225,Drinks,Water,1,1.99,Cash,1.99
2026-03-29,ORD-01226,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01227,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01228,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-29,ORD-01228,Drinks,Coffee,1,3.49,Card,3.49
2026-03-29,ORD-01228,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01229,Drinks,Sprite,1,2.99,Card,2.99
2026-03-29,ORD-01229,Drinks,Coffee,1,3.49,Card,3.49
2026-03-29,ORD-01230,Pizza,Pepperoni,1,16.99,Cash,16.99
2026-03-29,ORD-01230,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-03-29,ORD-01231,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01231,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-29,ORD-01232,Desserts,Tiramisu,1,7.99,Card,7.99
2026-03-29,ORD-01232,Drinks,Sprite,1,2.99,Card,2.99
2026-03-29,ORD-01232,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-29,ORD-01233,Drinks,Sprite,1,2.99,Cash,2.99
2026-03-29,ORD-01234,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01235,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-03-29,ORD-01235,Drinks,Sprite,1,2.99,Debit,2.99
2026-03-29,ORD-01236,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01236,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-29,ORD-01237,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01238,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-29,ORD-01239,Pizza,Margherita,1,14.99,Card,14.99
2026-03-29,ORD-01240,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-03-29,ORD-01240,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-03-29,ORD-01241,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-03-29,ORD-01241,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-29,ORD-01242,Sides,Garlic Bread,1,6.99,Card,6.99
2026-03-29,ORD-01243,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-03-29,ORD-01244,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-29,ORD-01244,Sides,Garlic Bread,1,6.99,Card,6.99
2026-03-29,ORD-01244,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-03-30,ORD-01245,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-03-30,ORD-01246,Pizza,Pepperoni,1,16.99,Cash,16.99
2026-03-30,ORD-01246,Drinks,Sprite,1,2.99,Cash,2.99
2026-03-30,ORD-01247,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-03-30,ORD-01248,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-30,ORD-01249,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-30,ORD-01249,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-03-30,ORD-01250,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-30,ORD-01250,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-30,ORD-01251,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-03-30,ORD-01252,Pizza,Margherita,1,14.99,Card,14.99
2026-03-30,ORD-01252,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-30,ORD-01253,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-30,ORD-01254,Drinks,Coffee,1,3.49,Card,3.49
2026-03-30,ORD-01254,Pizza,Margherita,1,14.99,Card,14.99
2026-03-30,ORD-01255,Sides,Garlic Bread,1,6.99,Card,6.99
2026-03-30,ORD-01255,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-30,ORD-01255,Pizza,Margherita,1,14.99,Card,14.99
2026-03-30,ORD-01256,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-03-30,ORD-01256,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-30,ORD-01257,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-30,ORD-01257,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-03-30,ORD-01258,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-30,ORD-01258,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-30,ORD-01259,Drinks,Coffee,1,3.49,Card,3.49
2026-03-30,ORD-01260,Drinks,Coffee,1,3.49,Card,3.49
2026-03-30,ORD-01261,Desserts,Cheesecake,1,7.99,Card,7.99
2026-03-30,ORD-01261,Sides,Chicken Wings,1,12.99,Card,12.99
2026-03-30,ORD-01261,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-30,ORD-01262,Desserts,Tiramisu,1,7.99,Card,7.99
2026-03-30,ORD-01263,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-03-30,ORD-01263,Drinks,Coke,1,2.99,Cash,2.99
2026-03-30,ORD-01263,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-30,ORD-01263,Pizza,Margherita,1,14.99,Cash,14.99
2026-03-30,ORD-01264,Desserts,Cheesecake,1,7.99,Cash,7.99
2026-03-30,ORD-01264,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-03-30,ORD-01265,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-03-30,ORD-01265,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-03-30,ORD-01266,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-31,ORD-01267,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-31,ORD-01267,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-31,ORD-01267,Drinks,Water,1,1.99,Card,1.99
2026-03-31,ORD-01268,Drinks,Coffee,1,3.49,Card,3.49
2026-03-31,ORD-01268,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-03-31,ORD-01268,Drinks,Coke,1,2.99,Card,2.99
2026-03-31,ORD-01269,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-31,ORD-01270,Sides,Garlic Bread,1,6.99,Card,6.99
2026-03-31,ORD-01271,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-03-31,ORD-01272,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-31,ORD-01272,Pizza,Margherita,1,14.99,Card,14.99
2026-03-31,ORD-01272,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-31,ORD-01272,Desserts,Tiramisu,1,7.99,Card,7.99
2026-03-31,ORD-01273,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-31,ORD-01273,Desserts,Cheesecake,1,7.99,Card,7.99
2026-03-31,ORD-01274,Drinks,Coke,1,2.99,Debit,2.99
2026-03-31,ORD-01274,Drinks,Sprite,1,2.99,Debit,2.99
2026-03-31,ORD-01275,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-31,ORD-01276,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-31,ORD-01276,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-03-31,ORD-01276,Pizza,Margherita,1,14.99,Debit,14.99
2026-03-31,ORD-01277,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-03-31,ORD-01277,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-03-31,ORD-01278,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-31,ORD-01279,Drinks,Coffee,1,3.49,Cash,3.49
2026-03-31,ORD-01280,Pizza,Vegetarian,1,15.99,Card,15.99
2026-03-31,ORD-01281,Pizza,Margherita,1,14.99,Cash,14.99
2026-03-31,ORD-01281,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-03-31,ORD-01281,Drinks,Coffee,1,3.49,Cash,3.49
2026-03-31,ORD-01282,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-03-31,ORD-01283,Pizza,Hawaiian,1,17.99,Card,17.99
2026-03-31,ORD-01284,Drinks,Coke,1,2.99,Cash,2.99
2026-03-31,ORD-01284,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-03-31,ORD-01285,Pizza,Pepperoni,1,16.99,Card,16.99
2026-03-31,ORD-01286,Drinks,Sprite,2,2.99,Debit,5.98
2026-04-01,ORD-01287,Pizza,Margherita,1,14.99,Card,14.99
2026-04-01,ORD-01288,Drinks,Coke,1,2.99,Card,2.99
2026-04-01,ORD-01289,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-01,ORD-01289,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-04-01,ORD-01290,Pizza,Margherita,1,14.99,Card,14.99
2026-04-01,ORD-01291,Drinks,Coffee,1,3.49,Card,3.49
2026-04-01,ORD-01291,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-01,ORD-01292,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-01,ORD-01292,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-01,ORD-01293,Pizza,Margherita,1,14.99,Card,14.99
2026-04-01,ORD-01294,Drinks,Coke,1,2.99,Card,2.99
2026-04-01,ORD-01295,Drinks,Coffee,1,3.49,Card,3.49
2026-04-01,ORD-01295,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-01,ORD-01296,Desserts,Ice Cream,1,5.99,Cash,5.99
2026-04-01,ORD-01297,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-01,ORD-01297,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-01,ORD-01298,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-01,ORD-01298,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-01,ORD-01298,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-01,ORD-01299,Drinks,Water,1,1.99,Cash,1.99
2026-04-01,ORD-01299,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-01,ORD-01300,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-01,ORD-01300,Drinks,Sprite,1,2.99,Card,2.99
2026-04-01,ORD-01301,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-01,ORD-01301,Drinks,Coke,1,2.99,Debit,2.99
2026-04-01,ORD-01302,Desserts,Ice Cream,1,5.99,Debit,5.99
2026-04-01,ORD-01302,Drinks,Sprite,1,2.99,Debit,2.99
2026-04-01,ORD-01303,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-01,ORD-01304,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-01,ORD-01305,Pizza,Pepperoni,2,16.99,Cash,33.98
2026-04-01,ORD-01306,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-01,ORD-01306,Drinks,Water,1,1.99,Card,1.99
2026-04-01,ORD-01307,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-01,ORD-01307,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-04-01,ORD-01308,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-01,ORD-01308,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-01,ORD-01309,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-01,ORD-01309,Drinks,Sprite,1,2.99,Card,2.99
2026-04-01,ORD-01310,Drinks,Water,1,1.99,Card,1.99
2026-04-01,ORD-01310,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-01,ORD-01311,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-01,ORD-01311,Sides,Caesar Salad,1,8.99,Cash,8.99
2026-04-01,ORD-01311,Pizza,Pepperoni,1,16.99,Cash,16.99
2026-04-01,ORD-01312,Drinks,Coffee,1,3.49,Cash,3.49
2026-04-02,ORD-01313,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-02,ORD-01313,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-02,ORD-01314,Drinks,Water,1,1.99,Cash,1.99
2026-04-02,ORD-01314,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-02,ORD-01315,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-04-02,ORD-01316,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-02,ORD-01316,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-02,ORD-01316,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-02,ORD-01317,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-02,ORD-01318,Desserts,Ice Cream,1,5.99,Cash,5.99
2026-04-02,ORD-01319,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-02,ORD-01319,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-02,ORD-01320,Drinks,Water,1,1.99,Card,1.99
2026-04-02,ORD-01321,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-02,ORD-01321,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-02,ORD-01321,Drinks,Water,1,1.99,Debit,1.99
2026-04-02,ORD-01322,Pizza,Margherita,1,14.99,Card,14.99
2026-04-02,ORD-01322,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-02,ORD-01323,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-02,ORD-01324,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-02,ORD-01325,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-04-02,ORD-01326,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-02,ORD-01326,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-02,ORD-01327,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-02,ORD-01327,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-02,ORD-01327,Pizza,Margherita,1,14.99,Card,14.99
2026-04-02,ORD-01327,Drinks,Coffee,1,3.49,Card,3.49
2026-04-02,ORD-01328,Drinks,Sprite,1,2.99,Card,2.99
2026-04-02,ORD-01328,Pizza,Hawaiian,2,17.99,Card,35.98
2026-04-02,ORD-01329,Drinks,Coffee,1,3.49,Card,3.49
2026-04-02,ORD-01329,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-02,ORD-01330,Pizza,BBQ Chicken,2,18.99,Card,37.98
2026-04-02,ORD-01330,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-02,ORD-01331,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-02,ORD-01331,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-02,ORD-01332,Drinks,Sprite,1,2.99,Card,2.99
2026-04-02,ORD-01332,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-02,ORD-01333,Pizza,Margherita,1,14.99,Card,14.99
2026-04-02,ORD-01333,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-02,ORD-01334,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-02,ORD-01334,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-02,ORD-01335,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-02,ORD-01335,Drinks,Coke,1,2.99,Card,2.99
2026-04-02,ORD-01335,Drinks,Water,1,1.99,Card,1.99
2026-04-02,ORD-01336,Drinks,Coke,1,2.99,Debit,2.99
2026-04-02,ORD-01337,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-02,ORD-01338,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-02,ORD-01339,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-02,ORD-01339,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-02,ORD-01340,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-02,ORD-01340,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-02,ORD-01340,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-02,ORD-01341,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-02,ORD-01341,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-02,ORD-01342,Pizza,Margherita,1,14.99,Card,14.99
2026-04-02,ORD-01343,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-03,ORD-01344,Drinks,Coke,1,2.99,Card,2.99
2026-04-03,ORD-01345,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-03,ORD-01345,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-03,ORD-01345,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-04-03,ORD-01346,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-03,ORD-01346,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-03,ORD-01347,Pizza,Vegetarian,2,15.99,Card,31.98
2026-04-03,ORD-01347,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-03,ORD-01348,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01349,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-03,ORD-01350,Drinks,Water,1,1.99,Card,1.99
2026-04-03,ORD-01351,Pizza,Margherita,1,14.99,Card,14.99
2026-04-03,ORD-01352,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-03,ORD-01353,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01353,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-03,ORD-01354,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-03,ORD-01354,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01355,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-03,ORD-01355,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01356,Pizza,Margherita,1,14.99,Card,14.99
2026-04-03,ORD-01356,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01357,Pizza,Margherita,1,14.99,Card,14.99
2026-04-03,ORD-01357,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01357,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01358,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-04-03,ORD-01359,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-03,ORD-01360,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-04-03,ORD-01360,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-04-03,ORD-01361,Drinks,Coke,1,2.99,Card,2.99
2026-04-03,ORD-01361,Drinks,Sprite,1,2.99,Card,2.99
2026-04-03,ORD-01361,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01362,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-03,ORD-01363,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-03,ORD-01364,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01364,Pizza,Margherita,1,14.99,Card,14.99
2026-04-03,ORD-01365,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01365,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-03,ORD-01365,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01366,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-03,ORD-01367,Drinks,Sprite,1,2.99,Card,2.99
2026-04-03,ORD-01367,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-03,ORD-01368,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-03,ORD-01368,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01369,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01369,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01370,Drinks,Sprite,1,2.99,Card,2.99
2026-04-03,ORD-01370,Drinks,Coffee,1,3.49,Card,3.49
2026-04-03,ORD-01371,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01371,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01372,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01373,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-04-03,ORD-01373,Pizza,Pepperoni,1,16.99,Cash,16.99
2026-04-03,ORD-01374,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01374,Drinks,Coke,1,2.99,Card,2.99
2026-04-03,ORD-01375,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01375,Pizza,Pepperoni,2,16.99,Card,33.98
2026-04-03,ORD-01375,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01376,Pizza,Pepperoni,2,16.99,Card,33.98
2026-04-03,ORD-01377,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-03,ORD-01377,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-03,ORD-01377,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-03,ORD-01378,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-03,ORD-01378,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-04-03,ORD-01379,Drinks,Coke,2,2.99,Card,5.98
2026-04-03,ORD-01379,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01380,Drinks,Coke,1,2.99,Cash,2.99
2026-04-03,ORD-01380,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-03,ORD-01380,Sides,Chicken Wings,2,12.99,Cash,25.98
2026-04-03,ORD-01381,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-03,ORD-01382,Sides,Chicken Wings,1,12.99,Card,12.99
